,id,kingdom,phylum,class,order,family,genus,species,filename
2741,14679374,1,1,2,24,101,291,384,/mnt/research/xprize/plant-training-data/plants_photos/original/14679374_original.jpg
2742,14679378,1,1,2,3,4,54,408,/mnt/research/xprize/plant-training-data/plants_photos/original/14679378_original.jpg
2743,14679384,1,1,1,10,29,213,728,/mnt/research/xprize/plant-training-data/plants_photos/original/14679384_original.jpg
2744,14679392,1,1,1,4,5,68,74,/mnt/research/xprize/plant-training-data/plants_photos/original/14679392_original.jpg
2745,14679403,1,1,1,41,93,303,405,/mnt/research/xprize/plant-training-data/plants_photos/original/14679403_original.jpg
2746,14679406,1,1,1,4,5,429,607,/mnt/research/xprize/plant-training-data/plants_photos/original/14679406_original.jpg
2747,14680788,1,1,1,4,5,429,607,/mnt/research/xprize/plant-training-data/plants_photos/original/14680788_original.jpg
2748,14680797,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/14680797_original.jpg
2749,14680801,1,1,1,10,32,113,564,/mnt/research/xprize/plant-training-data/plants_photos/original/14680801_original.jpg
2750,14680805,1,1,1,2,26,376,636,/mnt/research/xprize/plant-training-data/plants_photos/original/14680805_original.jpg
2751,14682450,1,1,1,18,54,404,756,/mnt/research/xprize/plant-training-data/plants_photos/original/14682450_original.jpg
2752,14682451,1,1,1,18,54,404,756,/mnt/research/xprize/plant-training-data/plants_photos/original/14682451_original.jpg
2753,14764082,1,1,1,10,32,401,757,/mnt/research/xprize/plant-training-data/plants_photos/original/14764082_original.jpg
2754,14764037,1,1,1,10,32,401,757,/mnt/research/xprize/plant-training-data/plants_photos/original/14764037_original.jpg
2755,14763946,1,1,1,10,34,478,703,/mnt/research/xprize/plant-training-data/plants_photos/original/14763946_original.jpg
2756,14764677,1,1,1,4,5,499,758,/mnt/research/xprize/plant-training-data/plants_photos/original/14764677_original.jpg
2757,14765165,1,1,1,4,5,380,529,/mnt/research/xprize/plant-training-data/plants_photos/original/14765165_original.jpg
2758,14765189,1,1,1,4,5,421,589,/mnt/research/xprize/plant-training-data/plants_photos/original/14765189_original.jpg
2759,14767548,1,1,1,4,5,421,589,/mnt/research/xprize/plant-training-data/plants_photos/original/14767548_original.jpg
2760,14767464,1,1,1,16,43,88,204,/mnt/research/xprize/plant-training-data/plants_photos/original/14767464_original.jpg
2761,14765564,1,1,1,16,43,88,204,/mnt/research/xprize/plant-training-data/plants_photos/original/14765564_original.jpg
2762,14830505,1,1,1,11,14,23,737,/mnt/research/xprize/plant-training-data/plants_photos/original/14830505_original.jpg
2763,14839823,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/14839823_original.jpg
2764,14839816,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/14839816_original.jpg
2765,14839312,1,1,1,2,26,376,523,/mnt/research/xprize/plant-training-data/plants_photos/original/14839312_original.jpg
2766,14839577,1,1,1,1,1,381,637,/mnt/research/xprize/plant-training-data/plants_photos/original/14839577_original.jpg
2767,14943159,1,1,1,1,1,381,637,/mnt/research/xprize/plant-training-data/plants_photos/original/14943159_original.jpg
2768,14870673,1,1,2,14,126,451,653,/mnt/research/xprize/plant-training-data/plants_photos/original/14870673_original.jpg
2769,14941461,1,1,1,4,5,34,36,/mnt/research/xprize/plant-training-data/plants_photos/original/14941461_original.jpg
2770,14941473,1,1,2,3,137,500,759,/mnt/research/xprize/plant-training-data/plants_photos/original/14941473_original.jpg
2771,14941478,1,1,1,5,25,47,290,/mnt/research/xprize/plant-training-data/plants_photos/original/14941478_original.jpg
2772,14941479,1,1,1,5,25,47,80,/mnt/research/xprize/plant-training-data/plants_photos/original/14941479_original.jpg
2773,14941490,1,1,1,5,33,80,89,/mnt/research/xprize/plant-training-data/plants_photos/original/14941490_original.jpg
2774,14941493,1,1,1,5,33,80,89,/mnt/research/xprize/plant-training-data/plants_photos/original/14941493_original.jpg
2775,14941497,1,1,1,5,25,47,80,/mnt/research/xprize/plant-training-data/plants_photos/original/14941497_original.jpg
2776,14941499,1,1,1,2,26,376,760,/mnt/research/xprize/plant-training-data/plants_photos/original/14941499_original.jpg
2777,14941504,1,1,1,5,7,126,170,/mnt/research/xprize/plant-training-data/plants_photos/original/14941504_original.jpg
2778,14941513,1,1,1,8,10,304,407,/mnt/research/xprize/plant-training-data/plants_photos/original/14941513_original.jpg
2779,14942926,1,1,1,5,25,47,290,/mnt/research/xprize/plant-training-data/plants_photos/original/14942926_original.jpg
2780,14943070,1,1,1,5,25,47,290,/mnt/research/xprize/plant-training-data/plants_photos/original/14943070_original.jpg
2781,14943085,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/14943085_original.jpg
2782,14944322,1,1,2,24,44,83,92,/mnt/research/xprize/plant-training-data/plants_photos/original/14944322_original.jpg
2783,14944309,1,1,2,24,44,83,92,/mnt/research/xprize/plant-training-data/plants_photos/original/14944309_original.jpg
2784,14944324,1,1,2,24,44,83,92,/mnt/research/xprize/plant-training-data/plants_photos/original/14944324_original.jpg
2785,14944368,1,1,1,1,1,256,331,/mnt/research/xprize/plant-training-data/plants_photos/original/14944368_original.jpg
2786,14990457,1,1,1,5,6,180,324,/mnt/research/xprize/plant-training-data/plants_photos/original/14990457_original.jpg
2787,14990597,1,1,1,4,5,380,529,/mnt/research/xprize/plant-training-data/plants_photos/original/14990597_original.jpg
2788,14991182,1,1,1,2,26,501,761,/mnt/research/xprize/plant-training-data/plants_photos/original/14991182_original.jpg
2789,14991206,1,1,1,2,26,501,761,/mnt/research/xprize/plant-training-data/plants_photos/original/14991206_original.jpg
2790,14991198,1,1,1,2,26,501,761,/mnt/research/xprize/plant-training-data/plants_photos/original/14991198_original.jpg
2791,14992401,1,1,1,6,23,42,321,/mnt/research/xprize/plant-training-data/plants_photos/original/14992401_original.jpg
2792,14992370,1,1,1,6,23,42,321,/mnt/research/xprize/plant-training-data/plants_photos/original/14992370_original.jpg
2793,29540127,1,1,1,6,23,42,321,/mnt/research/xprize/plant-training-data/plants_photos/original/29540127_original.jpg
2794,15029051,1,1,1,10,68,157,186,/mnt/research/xprize/plant-training-data/plants_photos/original/15029051_original.jpg
2795,15030373,1,1,1,12,15,35,37,/mnt/research/xprize/plant-training-data/plants_photos/original/15030373_original.jpg
2796,15030401,1,1,1,12,15,35,37,/mnt/research/xprize/plant-training-data/plants_photos/original/15030401_original.jpg
2797,15412371,1,1,1,38,77,176,361,/mnt/research/xprize/plant-training-data/plants_photos/original/15412371_original.jpg
2798,15801881,1,1,1,10,29,285,479,/mnt/research/xprize/plant-training-data/plants_photos/original/15801881_original.jpg
2799,15870126,1,1,2,14,126,502,762,/mnt/research/xprize/plant-training-data/plants_photos/original/15870126_original.jpg
2800,15870573,1,3,8,49,135,493,749,/mnt/research/xprize/plant-training-data/plants_photos/original/15870573_original.jpg
2801,16095640,1,1,1,35,74,165,285,/mnt/research/xprize/plant-training-data/plants_photos/original/16095640_original.jpg
2802,16095651,1,1,1,35,74,165,285,/mnt/research/xprize/plant-training-data/plants_photos/original/16095651_original.jpg
2803,16095661,1,1,1,4,5,254,329,/mnt/research/xprize/plant-training-data/plants_photos/original/16095661_original.jpg
2804,16095672,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/16095672_original.jpg
2805,16379708,1,1,1,1,1,97,109,/mnt/research/xprize/plant-training-data/plants_photos/original/16379708_original.jpg
2806,16544847,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/16544847_original.jpg
2807,16544879,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/16544879_original.jpg
2808,16552848,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/16552848_original.jpg
2809,16772536,1,1,1,16,43,373,516,/mnt/research/xprize/plant-training-data/plants_photos/original/16772536_original.jpg
2810,16780748,1,1,1,4,5,262,339,/mnt/research/xprize/plant-training-data/plants_photos/original/16780748_original.jpg
2811,16780755,1,1,1,5,7,11,11,/mnt/research/xprize/plant-training-data/plants_photos/original/16780755_original.jpg
2812,17101358,1,1,2,25,47,90,101,/mnt/research/xprize/plant-training-data/plants_photos/original/17101358_original.jpg
2813,17101336,1,1,2,25,47,90,101,/mnt/research/xprize/plant-training-data/plants_photos/original/17101336_original.jpg
2814,17185112,1,2,7,47,129,457,676,/mnt/research/xprize/plant-training-data/plants_photos/original/17185112_original.jpg
2815,17438671,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/17438671_original.jpg
2816,17489025,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/17489025_original.jpg
2817,17489032,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/17489032_original.jpg
2818,18718643,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/18718643_original.jpg
2819,17450742,1,1,1,22,38,178,211,/mnt/research/xprize/plant-training-data/plants_photos/original/17450742_original.jpg
2820,17450758,1,1,1,22,38,178,261,/mnt/research/xprize/plant-training-data/plants_photos/original/17450758_original.jpg
2821,17678932,1,1,1,35,74,165,285,/mnt/research/xprize/plant-training-data/plants_photos/original/17678932_original.jpg
2822,17826121,1,1,1,10,13,21,763,/mnt/research/xprize/plant-training-data/plants_photos/original/17826121_original.jpg
2823,17826124,1,1,1,10,13,21,763,/mnt/research/xprize/plant-training-data/plants_photos/original/17826124_original.jpg
2824,17826129,1,1,1,1,1,428,606,/mnt/research/xprize/plant-training-data/plants_photos/original/17826129_original.jpg
2825,17826132,1,1,1,1,1,428,606,/mnt/research/xprize/plant-training-data/plants_photos/original/17826132_original.jpg
2826,17826134,1,1,1,1,1,428,606,/mnt/research/xprize/plant-training-data/plants_photos/original/17826134_original.jpg
2827,17826137,1,1,1,1,1,428,606,/mnt/research/xprize/plant-training-data/plants_photos/original/17826137_original.jpg
2828,17826140,1,1,1,5,7,19,208,/mnt/research/xprize/plant-training-data/plants_photos/original/17826140_original.jpg
2829,17826165,1,1,1,19,30,169,199,/mnt/research/xprize/plant-training-data/plants_photos/original/17826165_original.jpg
2830,17826169,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/17826169_original.jpg
2831,17826171,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/17826171_original.jpg
2832,17826175,1,1,1,4,5,261,338,/mnt/research/xprize/plant-training-data/plants_photos/original/17826175_original.jpg
2833,17826178,1,1,1,4,5,261,338,/mnt/research/xprize/plant-training-data/plants_photos/original/17826178_original.jpg
2834,17826182,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/17826182_original.jpg
2835,17826185,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/17826185_original.jpg
2836,17826186,1,1,2,37,92,221,271,/mnt/research/xprize/plant-training-data/plants_photos/original/17826186_original.jpg
2837,17826196,1,1,2,28,59,276,362,/mnt/research/xprize/plant-training-data/plants_photos/original/17826196_original.jpg
2838,17826200,1,1,2,28,59,276,362,/mnt/research/xprize/plant-training-data/plants_photos/original/17826200_original.jpg
2839,17826208,1,1,2,28,59,276,362,/mnt/research/xprize/plant-training-data/plants_photos/original/17826208_original.jpg
2840,17826806,1,1,1,10,84,199,723,/mnt/research/xprize/plant-training-data/plants_photos/original/17826806_original.jpg
2841,17826808,1,1,1,10,84,199,723,/mnt/research/xprize/plant-training-data/plants_photos/original/17826808_original.jpg
2842,17826810,1,1,1,10,84,199,723,/mnt/research/xprize/plant-training-data/plants_photos/original/17826810_original.jpg
2843,17826811,1,1,1,10,84,199,723,/mnt/research/xprize/plant-training-data/plants_photos/original/17826811_original.jpg
2844,17826813,1,1,1,10,84,199,723,/mnt/research/xprize/plant-training-data/plants_photos/original/17826813_original.jpg
2845,17835970,1,1,1,22,38,178,764,/mnt/research/xprize/plant-training-data/plants_photos/original/17835970_original.jpg
2846,17836022,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/17836022_original.jpg
2847,17837832,1,1,1,16,43,88,673,/mnt/research/xprize/plant-training-data/plants_photos/original/17837832_original.jpg
2848,17837853,1,1,2,28,59,276,362,/mnt/research/xprize/plant-training-data/plants_photos/original/17837853_original.jpg
2849,17839056,1,1,1,19,30,169,199,/mnt/research/xprize/plant-training-data/plants_photos/original/17839056_original.jpg
2850,18005407,1,1,1,42,96,299,397,/mnt/research/xprize/plant-training-data/plants_photos/original/18005407_original.jpg
2851,18007538,1,1,1,11,104,334,453,/mnt/research/xprize/plant-training-data/plants_photos/original/18007538_original.jpg
2852,18007617,1,1,1,11,104,334,453,/mnt/research/xprize/plant-training-data/plants_photos/original/18007617_original.jpg
2853,18007645,1,1,1,5,33,80,113,/mnt/research/xprize/plant-training-data/plants_photos/original/18007645_original.jpg
2854,18007756,1,1,1,1,1,181,347,/mnt/research/xprize/plant-training-data/plants_photos/original/18007756_original.jpg
2855,18007709,1,1,1,1,1,181,347,/mnt/research/xprize/plant-training-data/plants_photos/original/18007709_original.jpg
2856,18007781,1,1,1,1,1,268,349,/mnt/research/xprize/plant-training-data/plants_photos/original/18007781_original.jpg
2857,18007920,1,1,1,4,70,153,180,/mnt/research/xprize/plant-training-data/plants_photos/original/18007920_original.jpg
2858,18008439,1,1,1,5,33,80,493,/mnt/research/xprize/plant-training-data/plants_photos/original/18008439_original.jpg
2859,18008425,1,1,1,5,33,80,493,/mnt/research/xprize/plant-training-data/plants_photos/original/18008425_original.jpg
2860,18008382,1,1,1,5,33,80,493,/mnt/research/xprize/plant-training-data/plants_photos/original/18008382_original.jpg
2861,18106282,1,1,1,5,11,198,239,/mnt/research/xprize/plant-training-data/plants_photos/original/18106282_original.jpg
2862,18106289,1,1,1,22,38,178,211,/mnt/research/xprize/plant-training-data/plants_photos/original/18106289_original.jpg
2863,18167798,1,1,1,19,94,239,304,/mnt/research/xprize/plant-training-data/plants_photos/original/18167798_original.jpg
2864,18176464,1,1,1,1,1,97,109,/mnt/research/xprize/plant-training-data/plants_photos/original/18176464_original.jpg
2865,18206761,1,1,2,9,138,503,765,/mnt/research/xprize/plant-training-data/plants_photos/original/18206761_original.jpg
2866,18504446,1,1,1,36,82,445,638,/mnt/research/xprize/plant-training-data/plants_photos/original/18504446_original.jpg
2867,18543964,1,1,1,4,5,5,5,/mnt/research/xprize/plant-training-data/plants_photos/original/18543964_original.jpg
2868,18543966,1,1,1,4,70,153,180,/mnt/research/xprize/plant-training-data/plants_photos/original/18543966_original.jpg
2869,18544045,1,1,1,22,38,178,211,/mnt/research/xprize/plant-training-data/plants_photos/original/18544045_original.jpg
2870,18544189,1,1,1,5,80,504,766,/mnt/research/xprize/plant-training-data/plants_photos/original/18544189_original.jpg
2871,18764493,1,1,1,6,23,42,320,/mnt/research/xprize/plant-training-data/plants_photos/original/18764493_original.jpg
2872,18764500,1,1,1,6,23,42,320,/mnt/research/xprize/plant-training-data/plants_photos/original/18764500_original.jpg
2873,18764508,1,1,1,6,23,42,320,/mnt/research/xprize/plant-training-data/plants_photos/original/18764508_original.jpg
2874,18764816,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/18764816_original.jpg
